AÑO_ACCIDENTE,MES_ACCIDENTE,CONDICION_VICTIMA,GRAVEDAD_ACCIDENTE,CLASE_ACCIDENTE,SEXO_VICTIMA,EDAD_VICTIMA,CANTIDAD_VICTIMAS
2017,1,herido,Peaton,Atropello,M,119,1
2017,1,herido,Peaton,Atropello,M,22,1
2017,1,herido,Peaton,Atropello,M,30,1
2017,1,herido,Peaton,Atropello,M,32,2
2017,1,herido,Peaton,Atropello,M,35,1
2017,1,herido,Peaton,Atropello,M,40,1
2017,1,herido,Peaton,Atropello,M,42,1
2017,1,herido,Peaton,Atropello,M,48,1
2017,1,herido,Peaton,Atropello,M,7,1
2017,1,muerto,Peaton,Choque,M,30,1
2017,2,herido,Acompañante,Choque,F,23,1
2017,2,herido,Acompañante,Choque,F,33,1
2017,2,herido,Acompañante,Choque,F,37,1
2017,2,herido,Acompañante,Choque,M,30,1
2017,2,herido,Acompañante,Choque,M,31,1
2017,2,herido,Acompañante,Otro,M,25,1
2017,2,muerto,Acompañante,Choque,F,36,1
2017,2,herido,Conductor,Atropello,M,35,1
2017,2,herido,Conductor,Choque,M,22,1
2017,2,herido,Conductor,Choque,M,24,1
2017,2,herido,Conductor,Choque,M,45,1
2017,2,herido,Conductor,Choque,M,54,1
2017,2,herido,Conductor,Volcamiento,M,59,1
2017,2,herido,Motociclista,Atropello,M,34,1
2017,2,herido,Motociclista,Caida Ocupante,M,29,1
2017,2,herido,Motociclista,Choque,F,34,1
2017,2,herido,Motociclista,Choque,F,46,1
2017,2,herido,Motociclista,Choque,M,21,1
2017,2,herido,Motociclista,Choque,M,24,1
2017,2,herido,Motociclista,Choque,M,25,1
2017,2,herido,Motociclista,Choque,M,28,1
2017,2,herido,Motociclista,Choque,M,33,1
2017,2,herido,Motociclista,Choque,M,35,1
2017,2,herido,Motociclista,Choque,M,36,1
2017,2,herido,Motociclista,Choque,M,38,1
2017,2,herido,Motociclista,Choque,M,40,1
2017,2,herido,Motociclista,Choque,M,45,1
2017,2,herido,Motociclista,Choque,M,58,1
2017,2,herido,Motociclista,Choque,M,59,1
2017,2,herido,Motociclista,Otro,M,36,1
2017,2,muerto,Motociclista,Choque,M,33,1
2017,2,herido,Pasajero,Caida Ocupante,M,28,1
2017,2,herido,Pasajero,Choque,F,30,1
2017,2,herido,Pasajero,Choque,F,37,1
2017,2,herido,Pasajero,Choque,F,41,1
2017,2,herido,Pasajero,Choque,F,45,1
2017,2,herido,Pasajero,Choque,F,46,1
2017,2,herido,Pasajero,Choque,F,55,1
2017,2,herido,Pasajero,Choque,F,59,2
2017,2,herido,Pasajero,Choque,M,13,1
2017,2,herido,Pasajero,Choque,M,19,1
2017,2,herido,Pasajero,Choque,M,21,1
2017,2,herido,Pasajero,Choque,M,24,1
2017,2,herido,Pasajero,Choque,M,27,1
2017,2,herido,Pasajero,Choque,M,30,1
2017,2,herido,Pasajero,Choque,M,32,1
2017,2,herido,Pasajero,Choque,M,34,1
2017,2,herido,Pasajero,Choque,M,39,2
2017,2,herido,Pasajero,Choque,M,40,2
2017,2,herido,Pasajero,Choque,M,44,1
2017,2,herido,Pasajero,Choque,M,46,1
2017,2,herido,Pasajero,Choque,M,51,1
2017,2,herido,Pasajero,Choque,M,58,2
2017,2,herido,Pasajero,Choque,M,68,1
2017,2,herido,Peaton,Atropello,F,23,1
2017,2,herido,Peaton,Atropello,F,30,1
2017,2,herido,Peaton,Atropello,F,40,1
2017,2,herido,Peaton,Atropello,F,73,1
2017,2,herido,Peaton,Atropello,M,12,1
2017,2,herido,Peaton,Atropello,M,18,1
2017,2,herido,Peaton,Atropello,M,67,1
2017,2,herido,Peaton,Atropello,M,89,1
2017,2,muerto,Peaton,Atropello,F,93,1
2017,2,muerto,Peaton,Atropello,M,13,1
2017,2,muerto,Peaton,Atropello,M,58,1
2017,3,herido,Acompañante,Atropello,F,21,1
2017,3,herido,Acompañante,Choque,F,31,1
2017,3,herido,Acompañante,Choque,M,37,1
2017,3,herido,Acompañante,Choque,M,4,1
2017,3,herido,Acompañante,Otro,M,30,1
2017,3,herido,Conductor,Choque,F,53,1
2017,3,herido,Conductor,Choque,M,26,1
2017,3,herido,Conductor,Choque,M,40,1
2017,3,herido,Conductor,Choque,M,45,1
2017,3,herido,Conductor,Choque,M,46,1
2017,3,herido,Motociclista,Atropello,F,36,1
2017,3,herido,Motociclista,Atropello,M,25,1
2017,3,herido,Motociclista,Atropello,M,37,1
2017,3,herido,Motociclista,Choque,M,23,2
2017,3,herido,Motociclista,Choque,M,27,1
2017,3,herido,Motociclista,Choque,M,30,1
2017,3,herido,Motociclista,Choque,M,33,1
2017,3,herido,Motociclista,Choque,M,37,1
2017,3,herido,Motociclista,Choque,M,38,1
2017,3,herido,Motociclista,Choque,M,43,2
2017,3,herido,Motociclista,Choque,M,44,1
2017,3,herido,Motociclista,Choque,M,49,1
2017,3,herido,Motociclista,Choque,M,54,1
2017,3,herido,Motociclista,Choque,M,59,1
2017,3,herido,Motociclista,Otro,F,31,1
2017,3,muerto,Motociclista,Choque,M,43,1
2017,3,herido,Pasajero,Atropello,M,25,1
2017,3,herido,Pasajero,Caida Ocupante,F,59,1
2017,3,herido,Pasajero,Caida Ocupante,M,30,1
2017,3,herido,Pasajero,Choque,F,17,1
2017,3,herido,Pasajero,Choque,F,20,2
2017,3,herido,Pasajero,Choque,F,23,1
2017,3,herido,Pasajero,Choque,F,24,1
2017,3,herido,Pasajero,Choque,F,49,1
2017,3,herido,Pasajero,Choque,F,50,1
2017,3,herido,Pasajero,Choque,F,54,1
2017,3,herido,Pasajero,Choque,F,62,1
2017,3,herido,Pasajero,Choque,M,2019,1
2017,3,herido,Pasajero,Choque,M,28,1
2017,3,herido,Pasajero,Choque,M,40,1
2017,3,herido,Pasajero,Choque,M,43,1
2017,3,herido,Pasajero,Choque,M,55,1
2017,3,herido,Pasajero,Choque,M,63,1
2017,3,herido,Pasajero,Otro,M,27,1
2017,3,herido,Peaton,Atropello,F,14,1
2017,3,herido,Peaton,Atropello,F,23,1
2017,3,herido,Peaton,Atropello,F,5,1
2017,3,herido,Peaton,Atropello,F,69,1
2017,3,herido,Peaton,Atropello,F,71,1
2017,3,herido,Peaton,Atropello,M,25,1
2017,3,herido,Peaton,Atropello,M,31,1
2017,3,herido,Peaton,Atropello,M,42,1
2017,3,herido,Peaton,Atropello,M,7,1
2017,3,muerto,Peaton,Atropello,M,19,1
2017,4,herido,Acompañante,Choque,F,23,1
2017,4,herido,Acompañante,Choque,F,44,1
2017,4,herido,Acompañante,Choque,M,30,1
2017,4,herido,Conductor,Choque,M,37,1
2017,4,herido,Conductor,Choque,M,63,1
2017,4,herido,Conductor,Choque,M,65,1
2017,4,herido,Motociclista,Atropello,M,24,1
2017,4,herido,Motociclista,Choque,F,34,1
2017,4,herido,Motociclista,Choque,F,43,1
2017,4,herido,Motociclista,Choque,M,24,1
2017,4,herido,Motociclista,Choque,M,25,1
2017,4,herido,Motociclista,Choque,M,26,1
2017,4,herido,Motociclista,Choque,M,27,1
2017,4,herido,Motociclista,Choque,M,28,1
2017,4,herido,Motociclista,Choque,M,29,1
2017,4,herido,Motociclista,Choque,M,33,1
2017,4,herido,Motociclista,Choque,M,36,1
2017,4,herido,Motociclista,Choque,M,41,1
2017,4,herido,Pasajero,Caida Ocupante,M,69,1
2017,4,herido,Pasajero,Choque,F,21,2
2017,4,herido,Pasajero,Choque,F,28,1
2017,4,herido,Pasajero,Choque,M,18,1
2017,4,herido,Pasajero,Choque,M,22,1
2017,4,herido,Pasajero,Choque,M,24,1
2017,4,herido,Pasajero,Choque,M,27,1
2017,4,herido,Pasajero,Choque,M,28,1
2017,4,herido,Pasajero,Choque,M,30,1
2017,4,herido,Pasajero,Choque,M,32,1
2017,4,herido,Pasajero,Choque,M,35,1
2017,4,herido,Pasajero,Choque,M,40,1
2017,4,herido,Pasajero,Choque,M,59,1
2017,4,herido,Pasajero,Choque,M,61,1
2017,4,herido,Pasajero,Choque,M,67,1
2017,4,herido,Peaton,Atropello,M,17,1
2017,4,herido,Peaton,Atropello,M,22,1
2017,4,herido,Peaton,Atropello,M,27,1
2017,4,herido,Peaton,Atropello,M,5,1
2017,4,herido,Peaton,Atropello,M,64,1
2017,4,herido,Peaton,Atropello,M,67,1
2017,4,herido,Peaton,Atropello,M,69,1
2017,4,herido,Peaton,Choque,M,30,1
2017,4,herido,Peaton,Choque,M,65,1
2017,5,herido,Acompañante,Choque,F,32,1
2017,5,herido,Acompañante,Choque,M,17,1
2017,5,herido,Acompañante,Choque,M,22,1
2017,5,herido,Acompañante,Choque,M,28,1
2017,5,herido,Acompañante,Choque,M,30,1
2017,5,muerto,Acompañante,Choque,M,19,1
2017,5,herido,Ciclista,Atropello,M,44,1
2017,5,herido,Ciclista,Choque,M,73,1
2017,5,herido,Conductor,Choque,M,69,1
2017,5,herido,Motociclista,Atropello,M,28,1
2017,5,herido,Motociclista,Choque,F,34,1
2017,5,herido,Motociclista,Choque,M,20,1
2017,5,herido,Motociclista,Choque,M,23,1
2017,5,herido,Motociclista,Choque,M,30,1
2017,5,herido,Motociclista,Choque,M,31,1
2017,5,herido,Motociclista,Choque,M,34,1
2017,5,muerto,Motociclista,Choque,M,23,1
2017,5,herido,Pasajero,Atropello,M,44,1
2017,5,herido,Pasajero,Choque,F,20,1
2017,5,herido,Pasajero,Choque,F,26,1
2017,5,herido,Pasajero,Choque,F,33,1
2017,5,herido,Pasajero,Choque,F,63,1
2017,5,herido,Pasajero,Volcamiento,F,38,3
2017,5,herido,Pasajero,Volcamiento,M,22,1
2017,5,herido,Pasajero,Volcamiento,M,40,2
2017,5,herido,Pasajero,Volcamiento,M,44,1
2017,5,herido,Peaton,Atropello,F,19,1
2017,5,herido,Peaton,Atropello,F,2,1
2017,5,herido,Peaton,Atropello,F,3,1
2017,5,herido,Peaton,Atropello,F,41,1
2017,5,herido,Peaton,Atropello,F,58,1
2017,5,herido,Peaton,Atropello,M,22,1
2017,5,herido,Peaton,Atropello,M,24,1
2017,5,herido,Peaton,Atropello,M,30,1
2017,5,herido,Peaton,Atropello,M,35,1
2017,5,herido,Peaton,Atropello,M,65,2
2017,5,herido,Peaton,Atropello,M,7,1
2017,5,herido,Peaton,Atropello,M,73,1
2017,5,muerto,Peaton,Atropello,F,29,1
2017,6,herido,Acompañante,Atropello,M,34,1
2017,6,herido,Acompañante,Choque,F,23,1
2017,6,herido,Acompañante,Choque,F,35,1
2017,6,herido,Acompañante,Choque,F,59,1
2017,6,herido,Acompañante,Choque,M,27,1
2017,6,herido,Acompañante,Choque,M,54,1
2017,6,muerto,Acompañante,Choque,F,19,1
2017,6,herido,Ciclista,Choque,M,21,1
2017,6,herido,Conductor,Choque,F,25,1
2017,6,herido,Conductor,Choque,M,38,1
2017,6,herido,Conductor,Choque,M,58,1
2017,6,herido,Motociclista,Atropello,F,37,1
2017,6,herido,Motociclista,Atropello,M,21,1
2017,6,herido,Motociclista,Choque,M,26,1
2017,6,herido,Motociclista,Choque,M,27,2
2017,6,herido,Motociclista,Choque,M,28,1
2017,6,herido,Motociclista,Choque,M,38,1
2017,6,herido,Pasajero,Caida Ocupante,F,59,1
2017,6,herido,Pasajero,Choque,F,23,1
2017,6,herido,Pasajero,Choque,F,43,1
2017,6,herido,Pasajero,Choque,M,43,1
2017,6,herido,Pasajero,Choque,M,50,1
2017,6,herido,Pasajero,Otro,M,46,1
2017,6,herido,Peaton,Atropello,F,28,1
2017,6,herido,Peaton,Atropello,F,60,1
2017,6,herido,Peaton,Atropello,F,80,1
2017,6,herido,Peaton,Atropello,M,24,1
2017,6,herido,Peaton,Atropello,M,32,1
2017,6,herido,Peaton,Atropello,M,39,1
2017,6,herido,Peaton,Atropello,M,4,1
2017,6,herido,Peaton,Atropello,M,43,1
2017,6,herido,Peaton,Atropello,M,51,1
2017,6,herido,Peaton,Atropello,M,53,1
2017,6,herido,Peaton,Atropello,M,6,1
2017,6,herido,Peaton,Atropello,M,65,1
2017,6,herido,Peaton,Atropello,M,68,1
2017,6,muerto,Peaton,Atropello,M,65,1
2017,7,herido,Acompañante,Choque,F,26,1
2017,7,herido,Acompañante,Choque,F,31,1
2017,7,herido,Acompañante,Choque,F,37,1
2017,7,herido,Acompañante,Choque,F,42,2
2017,7,herido,Acompañante,Choque,M,17,1
2017,7,herido,Acompañante,Choque,M,24,1
2017,7,herido,Acompañante,Choque,M,35,1
2017,7,herido,Ciclista,Choque,M,59,1
2017,7,herido,Ciclista,Choque,M,60,1
2017,7,herido,Conductor,Choque,M,20,1
2017,7,herido,Conductor,Choque,M,51,1
2017,7,herido,Conductor,Choque,M,86,1
2017,7,herido,Motociclista,Atropello,M,21,2
2017,7,herido,Motociclista,Atropello,M,24,1
2017,7,herido,Motociclista,Choque,F,39,1
2017,7,herido,Motociclista,Choque,M,20,1
2017,7,herido,Motociclista,Choque,M,25,3
2017,7,herido,Motociclista,Choque,M,26,1
2017,7,herido,Motociclista,Choque,M,28,1
2017,7,herido,Motociclista,Choque,M,32,1
2017,7,herido,Motociclista,Choque,M,34,1
2017,7,herido,Motociclista,Choque,M,35,1
2017,7,herido,Motociclista,Choque,M,39,1
2017,7,herido,Motociclista,Choque,M,41,1
2017,7,herido,Motociclista,Choque,M,42,1
2017,7,herido,Motociclista,Choque,M,48,1
2017,7,herido,Motociclista,Choque,M,51,1
2017,7,herido,Motociclista,Choque,M,68,1
2017,7,herido,Otros,Choque,M,30,1
2017,7,muerto,Otros,Choque,M,37,1
2017,7,herido,Pasajero,Atropello,M,6,1
2017,7,herido,Pasajero,Caida Ocupante,F,32,1
2017,7,herido,Pasajero,Choque,F,26,1
2017,7,herido,Pasajero,Choque,F,37,1
2017,7,herido,Pasajero,Choque,F,42,1
2017,7,herido,Pasajero,Choque,F,49,1
2017,7,herido,Pasajero,Choque,M,12,1
2017,7,herido,Pasajero,Choque,M,36,1
2017,7,herido,Pasajero,Choque,M,39,1
2017,7,herido,Pasajero,Choque,M,46,1
2017,7,herido,Pasajero,Choque,M,61,1
2017,7,herido,Peaton,Atropello,F,21,1
2017,7,herido,Peaton,Atropello,F,23,1
2017,7,herido,Peaton,Atropello,F,57,1
2017,7,herido,Peaton,Atropello,F,8,1
2017,7,herido,Peaton,Atropello,M,21,2
2017,7,herido,Peaton,Atropello,M,29,1
2017,7,herido,Peaton,Atropello,M,44,1
2017,7,herido,Peaton,Atropello,M,50,1
2017,7,herido,Peaton,Atropello,M,53,1
2017,7,herido,Peaton,Atropello,M,58,1
2017,7,herido,Peaton,Atropello,M,61,1
2017,7,herido,Peaton,Atropello,M,7,1
2017,7,herido,Peaton,Atropello,M,71,1
2017,7,herido,Peaton,Atropello,M,90,1
2017,7,herido,Peaton,Choque,F,67,1
2017,7,herido,Peaton,Choque,F,73,1
2017,7,muerto,Peaton,Atropello,M,60,1
2017,8,herido,Acompañante,Choque,F,18,1
2017,8,herido,Acompañante,Choque,F,19,1
2017,8,herido,Acompañante,Choque,F,20,1
2017,8,herido,Acompañante,Choque,F,22,1
2017,8,herido,Acompañante,Choque,F,23,1
2017,8,herido,Acompañante,Choque,F,24,1
2017,8,herido,Acompañante,Choque,F,30,1
2017,8,herido,Acompañante,Choque,F,35,1
2017,8,herido,Acompañante,Choque,F,37,2
2017,8,herido,Acompañante,Choque,F,39,1
2017,8,herido,Acompañante,Choque,F,51,1
2017,8,herido,Acompañante,Choque,F,54,1
2017,8,herido,Acompañante,Choque,M,17,1
2017,8,herido,Acompañante,Choque,M,19,2
2017,8,herido,Acompañante,Choque,M,24,2
2017,8,herido,Acompañante,Choque,M,25,1
2017,8,herido,Acompañante,Choque,M,26,2
2017,8,herido,Acompañante,Choque,M,28,1
2017,8,herido,Acompañante,Choque,M,29,1
2017,8,herido,Acompañante,Choque,M,37,3
2017,8,herido,Acompañante,Choque,M,38,1
2017,8,herido,Acompañante,Choque,M,47,1
2017,8,herido,Acompañante,Choque,M,48,1
2017,8,herido,Acompañante,Otro,M,23,1
2017,8,herido,Acompañante,Otro,M,35,1
2017,8,herido,Acompañante,Volcamiento,M,58,1
2017,8,muerto,Acompañante,Choque,M,27,1
2017,8,herido,Ciclista,Atropello,M,48,1
2017,8,herido,Ciclista,Choque,M,65,1
2017,8,herido,Conductor,Atropello,M,33,1
2017,8,herido,Conductor,Choque,F,35,1
2017,8,herido,Conductor,Choque,F,47,1
2017,8,herido,Conductor,Choque,F,52,1
2017,8,herido,Conductor,Choque,M,47,1
2017,8,herido,Conductor,Choque,M,49,1
2017,8,herido,Conductor,Choque,M,59,1
2017,8,herido,Motociclista,Atropello,M,55,1
2017,8,herido,Motociclista,Atropello,M,59,1
2017,8,herido,Motociclista,Choque,F,23,1
2017,8,herido,Motociclista,Choque,F,36,1
2017,8,herido,Motociclista,Choque,F,55,1
2017,8,herido,Motociclista,Choque,M,19,1
2017,8,herido,Motociclista,Choque,M,20,1
2017,8,herido,Motociclista,Choque,M,21,1
2017,8,herido,Motociclista,Choque,M,22,4
2017,8,herido,Motociclista,Choque,M,23,2
2017,8,herido,Motociclista,Choque,M,24,2
2017,8,herido,Motociclista,Choque,M,25,1
2017,8,herido,Motociclista,Choque,M,27,2
2017,8,herido,Motociclista,Choque,M,28,2
2017,8,herido,Motociclista,Choque,M,29,1
2017,8,herido,Motociclista,Choque,M,30,3
2017,8,herido,Motociclista,Choque,M,31,1
2017,8,herido,Motociclista,Choque,M,32,2
2017,8,herido,Motociclista,Choque,M,34,2
2017,8,herido,Motociclista,Choque,M,35,2
2017,8,herido,Motociclista,Choque,M,36,2
2017,8,herido,Motociclista,Choque,M,37,2
2017,8,herido,Motociclista,Choque,M,39,2
2017,8,herido,Motociclista,Choque,M,40,1
2017,8,herido,Motociclista,Choque,M,43,1
2017,8,herido,Motociclista,Choque,M,44,1
2017,8,herido,Motociclista,Choque,M,45,1
2017,8,herido,Motociclista,Choque,M,54,2
2017,8,herido,Motociclista,Choque,M,57,1
2017,8,herido,Motociclista,Choque,M,58,3
2017,8,herido,Motociclista,Choque,M,59,2
2017,8,herido,Motociclista,Otro,M,27,1
2017,8,herido,Motociclista,Otro,M,36,1
2017,8,herido,Motociclista,Volcamiento,M,34,1
2017,8,muerto,Motociclista,Choque,M,61,1
2017,8,herido,Pasajero,Caida Ocupante,F,10,1
2017,8,herido,Pasajero,Caida Ocupante,F,23,1
2017,8,herido,Pasajero,Caida Ocupante,F,52,1
2017,8,herido,Pasajero,Caida Ocupante,M,23,1
2017,8,herido,Pasajero,Caida Ocupante,M,40,2
2017,8,herido,Pasajero,Caida Ocupante,M,52,1
2017,8,herido,Pasajero,Choque,F,22,1
2017,8,herido,Pasajero,Choque,F,24,1
2017,8,herido,Pasajero,Choque,F,25,1
2017,8,herido,Pasajero,Choque,F,29,1
2017,8,herido,Pasajero,Choque,F,37,1
2017,8,herido,Pasajero,Choque,F,38,2
2017,8,herido,Pasajero,Choque,F,63,1
2017,8,herido,Pasajero,Choque,M,28,1
2017,8,herido,Pasajero,Choque,M,31,1
2017,8,herido,Pasajero,Choque,M,33,1
2017,8,herido,Pasajero,Choque,M,41,1
2017,8,herido,Pasajero,Choque,M,58,1
2017,8,herido,Pasajero,Choque,M,7,1
2017,8,herido,Pasajero,Choque,M,84,1
2017,8,herido,Peaton,Atropello,F,14,1
2017,8,herido,Peaton,Atropello,F,3,1
2017,8,herido,Peaton,Atropello,F,32,1
2017,8,herido,Peaton,Atropello,F,36,1
2017,8,herido,Peaton,Atropello,F,38,1
2017,8,herido,Peaton,Atropello,M,14,2
2017,8,herido,Peaton,Atropello,M,16,1
2017,8,herido,Peaton,Atropello,M,17,1
2017,8,herido,Peaton,Atropello,M,19,1
2017,8,herido,Peaton,Atropello,M,27,1
2017,8,herido,Peaton,Atropello,M,3,1
2017,8,herido,Peaton,Atropello,M,31,2
2017,8,herido,Peaton,Atropello,M,33,1
2017,8,herido,Peaton,Atropello,M,36,1
2017,8,herido,Peaton,Atropello,M,40,1
2017,8,herido,Peaton,Atropello,M,62,1
2017,8,herido,Peaton,Atropello,M,66,1
2017,8,herido,Peaton,Atropello,M,74,1
2017,8,herido,Peaton,Choque,F,38,1
2017,8,herido,Peaton,Choque,F,5,1
2017,8,herido,Peaton,Choque,F,51,1
2017,8,herido,Peaton,Otro,F,45,1
2017,8,herido,Peaton,Otro,M,30,1
2017,9,herido,Acompañante,Atropello,F,37,1
2017,9,herido,Acompañante,Choque,F,21,1
2017,9,herido,Acompañante,Choque,F,24,2
2017,9,herido,Acompañante,Choque,F,25,1
2017,9,herido,Acompañante,Choque,F,30,1
2017,9,herido,Acompañante,Choque,F,32,1
2017,9,herido,Acompañante,Choque,F,35,2
2017,9,herido,Acompañante,Choque,F,42,1
2017,9,herido,Acompañante,Choque,F,46,1
2017,9,herido,Acompañante,Choque,F,57,1
2017,9,herido,Acompañante,Choque,F,59,1
2017,9,herido,Acompañante,Choque,M,11,4
2017,9,herido,Acompañante,Choque,M,12,1
2017,9,herido,Acompañante,Choque,M,13,2
2017,9,herido,Acompañante,Choque,M,14,1
2017,9,herido,Acompañante,Choque,M,15,1
2017,9,herido,Acompañante,Choque,M,2,1
2017,9,herido,Acompañante,Choque,M,23,1
2017,9,herido,Acompañante,Choque,M,26,1
2017,9,herido,Acompañante,Choque,M,27,2
2017,9,herido,Acompañante,Choque,M,36,1
2017,9,herido,Acompañante,Choque,M,37,1
2017,9,herido,Acompañante,Choque,M,38,1
2017,9,herido,Acompañante,Choque,M,40,1
2017,9,herido,Acompañante,Choque,M,41,2
2017,9,herido,Acompañante,Choque,M,48,1
2017,9,herido,Acompañante,Choque,M,50,1
2017,9,herido,Acompañante,Choque,M,55,1
2017,9,herido,Acompañante,Choque,M,64,1
2017,9,herido,Ciclista,Choque,M,23,1
2017,9,herido,Ciclista,Choque,M,28,1
2017,9,herido,Ciclista,Choque,M,36,1
2017,9,herido,Ciclista,Choque,M,48,1
2017,9,herido,Conductor,Atropello,M,37,1
2017,9,herido,Conductor,Choque,M,21,1
2017,9,herido,Conductor,Choque,M,27,1
2017,9,herido,Conductor,Choque,M,28,1
2017,9,herido,Conductor,Choque,M,38,1
2017,9,herido,Conductor,Choque,M,42,1
2017,9,herido,Conductor,Choque,M,58,1
2017,9,herido,Conductor,Choque,M,61,1
2017,9,herido,Conductor,Volcamiento,M,47,1
2017,9,herido,Motociclista,Atropello,M,32,1
2017,9,herido,Motociclista,Choque,F,40,1
2017,9,herido,Motociclista,Choque,M,20,1
2017,9,herido,Motociclista,Choque,M,21,3
2017,9,herido,Motociclista,Choque,M,22,2
2017,9,herido,Motociclista,Choque,M,23,3
2017,9,herido,Motociclista,Choque,M,24,2
2017,9,herido,Motociclista,Choque,M,25,3
2017,9,herido,Motociclista,Choque,M,26,3
2017,9,herido,Motociclista,Choque,M,27,2
2017,9,herido,Motociclista,Choque,M,28,3
2017,9,herido,Motociclista,Choque,M,30,4
2017,9,herido,Motociclista,Choque,M,31,2
2017,9,herido,Motociclista,Choque,M,32,4
2017,9,herido,Motociclista,Choque,M,34,2
2017,9,herido,Motociclista,Choque,M,35,1
2017,9,herido,Motociclista,Choque,M,36,1
2017,9,herido,Motociclista,Choque,M,37,1
2017,9,herido,Motociclista,Choque,M,38,2
2017,9,herido,Motociclista,Choque,M,39,1
2017,9,herido,Motociclista,Choque,M,42,1
2017,9,herido,Motociclista,Choque,M,45,1
2017,9,herido,Motociclista,Choque,M,48,1
2017,9,herido,Motociclista,Choque,M,49,1
2017,9,herido,Motociclista,Choque,M,51,2
2017,9,herido,Motociclista,Choque,M,52,1
2017,9,herido,Motociclista,Choque,M,53,1
2017,9,herido,Motociclista,Choque,M,59,2
2017,9,herido,Motociclista,Choque,M,65,1
2017,9,herido,Motociclista,Choque,M,66,1
2017,9,muerto,Motociclista,Choque,M,25,1
2017,9,muerto,Motociclista,Choque,M,40,1
2017,9,muerto,Otros,Atropello,M,48,1
2017,9,herido,Pasajero,Caida Ocupante,M,50,1
2017,9,herido,Pasajero,Choque,F,27,1
2017,9,herido,Pasajero,Choque,F,37,1
2017,9,herido,Pasajero,Choque,F,38,1
2017,9,herido,Pasajero,Choque,F,43,1
2017,9,herido,Pasajero,Choque,F,45,1
2017,9,herido,Pasajero,Choque,F,55,1
2017,9,herido,Pasajero,Choque,F,60,1
2017,9,herido,Pasajero,Choque,F,67,1
2017,9,herido,Pasajero,Choque,M,17,1
2017,9,herido,Pasajero,Choque,M,22,4
2017,9,herido,Pasajero,Choque,M,23,2
2017,9,herido,Pasajero,Choque,M,24,1
2017,9,herido,Pasajero,Choque,M,3,1
2017,9,herido,Pasajero,Choque,M,35,2
2017,9,herido,Pasajero,Choque,M,38,1
2017,9,herido,Pasajero,Choque,M,40,3
2017,9,herido,Pasajero,Choque,M,44,1
2017,9,herido,Pasajero,Choque,M,53,1
2017,9,herido,Pasajero,Choque,M,75,1
2017,9,herido,Peaton,Atropello,F,62,1
2017,9,herido,Peaton,Atropello,F,66,1
2017,9,herido,Peaton,Atropello,F,72,1
2017,9,herido,Peaton,Atropello,F,8,1
2017,9,herido,Peaton,Atropello,M,21,1
2017,9,herido,Peaton,Atropello,M,22,1
2017,9,herido,Peaton,Atropello,M,23,1
2017,9,herido,Peaton,Atropello,M,25,1
2017,9,herido,Peaton,Atropello,M,46,1
2017,9,herido,Peaton,Atropello,M,49,1
2017,9,herido,Peaton,Atropello,M,60,1
2017,9,herido,Peaton,Atropello,M,61,1
2017,9,herido,Peaton,Atropello,M,63,1
2017,9,herido,Peaton,Atropello,M,72,1
2017,9,herido,Peaton,Atropello,M,82,1
2017,9,herido,Peaton,Atropello,M,9,1
2017,9,herido,Peaton,Choque,F,29,1
2017,9,herido,Peaton,Choque,M,28,1
2017,10,herido,Acompañante,Atropello,M,40,1
2017,10,herido,Acompañante,Choque,F,1,1
2017,10,herido,Acompañante,Choque,F,20,1
2017,10,herido,Acompañante,Choque,F,23,1
2017,10,herido,Acompañante,Choque,F,24,1
2017,10,herido,Acompañante,Choque,F,25,1
2017,10,herido,Acompañante,Choque,F,34,1
2017,10,herido,Acompañante,Choque,M,14,1
2017,10,herido,Acompañante,Choque,M,18,1
2017,10,herido,Acompañante,Choque,M,21,1
2017,10,herido,Acompañante,Choque,M,30,1
2017,10,herido,Acompañante,Choque,M,33,1
2017,10,herido,Acompañante,Choque,M,40,1
2017,10,herido,Acompañante,Choque,M,42,1
2017,10,herido,Acompañante,Choque,M,54,1
2017,10,herido,Acompañante,Choque,M,67,1
2017,10,herido,Ciclista,Choque,F,2019,1
2017,10,herido,Conductor,Choque,F,34,1
2017,10,herido,Conductor,Choque,M,21,1
2017,10,herido,Conductor,Choque,M,23,1
2017,10,herido,Conductor,Choque,M,25,1
2017,10,herido,Conductor,Choque,M,27,1
2017,10,herido,Conductor,Choque,M,33,1
2017,10,herido,Conductor,Choque,M,40,1
2017,10,herido,Conductor,Choque,M,46,1
2017,10,herido,Conductor,Choque,M,53,1
2017,10,herido,Conductor,Choque,M,62,1
2017,10,herido,Conductor,Choque,M,68,1
2017,10,herido,Conductor,Incendio,M,58,1
2017,10,herido,Motociclista,Atropello,M,29,1
2017,10,herido,Motociclista,Choque,F,23,1
2017,10,herido,Motociclista,Choque,F,26,1
2017,10,herido,Motociclista,Choque,F,29,1
2017,10,herido,Motociclista,Choque,F,32,2
